id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,credit_autres,cartes_bancaires,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,methode_contact,agios_6mois,age,segment_client,var_0,branche,churn
855,F,0.0,non,oui,62.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,mail,100.15,40.0,D2,5547.252028850078,SUD-OUEST,oui
1088,H,1.0,oui,non,17.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,sms,100.45,38.0,C4,5458.622934791473,SUD-OUEST,oui
621,F,0.0,non,non,62.0,oui,consommation,medium,oui,oui,oui,non,non,non,perso,oui,mail,92.05,52.0,B1,5520.469989501902,SUD-OUEST,non
439,H,0.0,non,non,1.0,oui,permanent,basic,non,non,oui,oui,non,non,pro,non,courrier,55.05,40.0,C2,1542.4126340313817,NORD-OUEST,non
6211,F,0.0,oui,oui,5.0,oui,permanent,medium,non,non,non,oui,oui,non,pro,oui,mail,85.75,32.0,B1,15377.381728376817,NORD-OUEST,oui
1171,H,0.0,oui,non,60.0,oui,permanent,medium,non,oui,non,non,oui,oui,perso,oui,mail,94.4,26.0,D2,9911.369528344942,OUTRE-MER,oui
5252,H,1.0,oui,non,71.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,pro,oui,mail,107.5,41.0,A1,15360.31409347085,OUTRE-MER,non
5394,F,0.0,oui,non,29.0,oui,consommation,medium,non,oui,non,oui,oui,oui,pro,oui,sms,105.1,50.0,C3,1950.4040839998495,NORD-EST,non
6809,H,1.0,oui,non,4.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,mail,74.95,39.0,A4,11088.872099841592,NORD-EST,oui
6274,H,0.0,non,non,57.0,oui,consommation,medium,non,non,non,non,oui,non,perso,oui,mail,86.9,40.0,C1,10174.30379343541,NORD-EST,non
6836,H,1.0,oui,non,6.0,oui,permanent,medium,non,oui,non,non,non,oui,pro,oui,mail,84.2,25.0,B4,2595.05424554603,NORD-EST,oui
4363,F,0.0,oui,non,56.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,telephone,85.6,44.0,C3,2225.786092031328,SUD-OUEST,non
6156,F,1.0,non,non,26.0,oui,permanent,medium,oui,non,non,non,oui,non,pro,oui,sms,85.8,31.0,B2,3436.8030363139364,OUTRE-MER,non
2944,H,0.0,non,non,12.0,non,bail,basic,oui,oui,non,oui,oui,non,pro,oui,telephone,50.95,20.0,B2,18166.002206116507,CENTRE,non
3934,F,0.0,non,oui,10.0,non,bail,basic,oui,oui,non,oui,non,non,perso,non,courrier,40.25,30.0,D1,17621.89801562763,SUD-EST,non
4628,F,0.0,oui,non,12.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,non,telephone,54.2,68.0,C2,5761.948332969336,SUD-EST,non
3994,F,1.0,oui,non,54.0,oui,consommation,medium,non,oui,non,non,oui,oui,perso,oui,sms,101.5,24.0,C1,493.7363598046202,CENTRE,oui
545,H,0.0,oui,oui,34.0,oui,permanent,medium,non,non,non,non,non,oui,perso,oui,telephone,78.95,40.0,D1,1364.380934693385,CENTRE,non
600,H,0.0,non,non,16.0,oui,permanent,medium,non,non,non,oui,non,non,pro,oui,sms,74.55,73.0,A1,320.0110198204616,SUD-EST,non
6422,H,0.0,non,non,52.0,oui,permanent,basic,oui,non,oui,non,non,non,perso,non,mail,64.76161542923434,51.0,C4,3083.6492925254147,NORD-EST,non
5931,H,1.0,oui,non,13.0,oui,permanent,medium,non,oui,oui,non,oui,oui,pro,oui,mail,98.0,38.0,A4,6873.257918167333,SUD-OUEST,oui
4404,H,0.0,non,non,24.0,oui,permanent,medium,non,oui,oui,non,non,oui,pro,oui,mail,89.55,58.0,A1,3560.461943359616,NORD-EST,non
4480,F,0.0,oui,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,69.4,43.0,A1,6094.664500446279,CENTRE,oui
245,H,1.0,non,non,4.0,oui,permanent,medium,oui,non,non,non,non,non,pro,non,mail,75.35,47.0,C1,9655.786209052483,NORD-EST,non
1526,F,0.0,non,non,3.0,oui,permanent,medium,non,oui,non,non,oui,oui,pro,non,mail,95.4,73.0,C3,12887.701086477868,CENTRE,non
208,F,0.0,non,non,19.0,oui,permanent,medium,oui,non,oui,oui,oui,oui,pro,oui,mail,106.6,48.0,B3,2911.8400555225307,SUD-OUEST,oui
6871,F,0.0,oui,non,52.0,oui,consommation,medium,non,oui,oui,non,oui,non,pro,non,telephone,94.6,53.0,A1,19205.29662231342,CENTRE,non
3121,F,1.0,non,non,16.0,oui,permanent,basic,non,non,non,oui,oui,non,pro,non,mail,59.4,41.0,C4,5163.590218912646,NORD-OUEST,oui
2633,F,0.0,oui,non,65.0,oui,consommation,medium,oui,oui,non,oui,oui,non,perso,oui,telephone,100.15,54.0,C4,16001.122131528222,SUD-EST,non
838,H,0.0,non,non,36.0,oui,permanent,basic,oui,non,oui,oui,oui,oui,pro,oui,sms,79.2,42.0,A4,1562.860045693941,SUD-EST,non
2363,H,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,44.75,41.0,A1,2087.101707984507,NORD-OUEST,non
5833,H,1.0,oui,non,19.0,non,bail,basic,non,oui,oui,non,non,non,pro,oui,sms,34.3,38.0,A1,8390.512448726582,SUD-OUEST,non
4998,H,1.0,non,non,62.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,perso,oui,telephone,110.75,34.0,C1,6067.954471581674,SUD-EST,non
185,F,0.0,oui,non,1.0,non,bail,basic,non,non,non,non,non,non,pro,oui,mail,24.8,23.0,A2,4109.463793392312,CENTRE,oui
1730,H,0.0,non,non,1.0,oui,consommation,basic,non,non,non,non,oui,non,pro,oui,mail,59.85,36.0,A1,3562.7530158583186,NORD-EST,oui
3348,F,1.0,non,non,71.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,mail,105.9,58.0,A1,20545.77975929534,SUD-OUEST,non
29,F,0.0,non,oui,17.0,oui,permanent,basic,non,non,non,non,oui,oui,pro,oui,courrier,64.7,58.0,C3,3374.63201094742,NORD-EST,oui
3516,H,0.0,non,non,3.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,43.3,28.0,B3,8709.917011317724,OUTRE-MER,oui
880,H,0.0,non,non,10.0,oui,permanent,medium,oui,oui,oui,oui,oui,oui,pro,oui,mail,110.1,20.0,A2,7791.681187644893,NORD-EST,oui
6881,F,0.0,oui,oui,32.0,non,bail,basic,oui,oui,non,non,non,non,pro,oui,mail,35.15,48.0,C2,6739.30613623789,NORD-EST,non
6114,H,0.0,non,non,8.0,oui,permanent,basic,non,oui,non,oui,oui,non,pro,oui,mail,66.65,53.0,D1,9354.420886378335,NORD-EST,non
1259,F,1.0,non,non,46.0,oui,permanent,medium,non,oui,non,non,oui,oui,perso,non,sms,95.25,35.0,B1,7471.607157394714,NORD-OUEST,oui
2238,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,oui,oui,oui,pro,oui,mail,95.85,24.0,C4,8192.644801841572,NORD-EST,non
4039,H,0.0,non,non,7.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.1,47.0,B1,13058.76499503875,OUTRE-MER,non
4896,H,0.0,non,non,24.0,oui,permanent,basic,non,non,oui,non,non,non,pro,oui,courrier,49.7,39.0,D1,3536.5418311243784,NORD-EST,non
2948,H,1.0,oui,non,41.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,99.8,26.0,D1,2959.159675495266,SUD-EST,oui
3157,H,0.0,non,non,9.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,44.95,21.0,C3,6755.5990287816285,CENTRE,oui
5838,H,0.0,oui,oui,53.0,oui,consommation,basic,oui,non,non,oui,non,oui,pro,non,mail,71.85,40.0,A4,3213.9211037837813,CENTRE,non
3987,F,0.0,non,non,11.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,76.5,32.0,D3,5649.437320950949,CENTRE,oui
2584,F,0.0,oui,non,58.0,oui,permanent,basic,oui,oui,non,non,oui,non,pro,oui,sms,65.25,28.0,D1,1215.3139808009964,SUD-OUEST,non
3351,F,0.0,non,non,16.0,oui,permanent,basic,non,oui,non,oui,non,non,pro,oui,courrier,53.9,40.0,A3,1690.647228143128,SUD-OUEST,oui
3876,H,0.0,non,non,22.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,100.65,23.0,C2,2145.684513905865,CENTRE,non
4567,H,0.0,non,non,34.0,oui,consommation,medium,non,oui,non,oui,oui,oui,pro,oui,mail,105.35,38.0,B1,14823.892732156604,NORD-EST,non
1861,F,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,45.95,35.0,C3,2013.0730520961788,OUTRE-MER,oui
785,F,1.0,non,non,46.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,perso,oui,mail,110.0,31.0,D1,2223.4791102817217,SUD-OUEST,oui
298,H,0.0,oui,oui,40.0,oui,consommation,basic,non,non,oui,non,oui,oui,pro,oui,mail,74.55,72.0,A1,422.6542012175032,SUD-OUEST,non
2607,H,1.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.75,48.0,B4,3555.602015035882,NORD-EST,oui
508,F,0.0,oui,oui,6.0,oui,consommation,medium,non,non,non,oui,non,non,pro,oui,mail,80.5,32.0,C3,4098.240187168431,CENTRE,oui
5697,F,0.0,oui,non,70.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,perso,oui,mail,109.5,70.0,B2,8209.142950777692,CENTRE,oui
4315,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,oui,non,pro,non,mail,79.55,44.0,C4,3249.053665423736,OUTRE-MER,oui
4663,F,1.0,non,non,4.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,74.9,48.0,C2,261.25167256714303,NORD-EST,oui
499,F,0.0,non,non,12.0,oui,consommation,medium,oui,oui,oui,non,non,oui,pro,oui,telephone,99.7,33.0,D1,5761.948332969336,NORD-OUEST,oui
3254,H,1.0,non,non,17.0,oui,permanent,medium,non,oui,oui,non,oui,oui,pro,oui,mail,101.8,56.0,B2,20303.94520398029,CENTRE,non
1749,H,1.0,non,non,52.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,pro,oui,mail,110.75,50.0,A1,1790.1627417483403,OUTRE-MER,non
6462,H,0.0,non,non,2.0,oui,permanent,medium,non,oui,non,non,oui,oui,pro,non,mail,95.65,37.0,C1,1154.555013652257,SUD-OUEST,oui
3829,H,1.0,oui,non,43.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,101.0,25.0,A2,3446.96486653638,SUD-OUEST,oui
6088,F,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,oui,pro,oui,mail,55.4,42.0,A2,6963.902943468234,SUD-OUEST,oui
257,H,0.0,non,non,50.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,non,sms,114.35,45.0,C3,20761.33394791868,OUTRE-MER,non
141,F,0.0,non,non,8.0,oui,consommation,basic,oui,non,non,oui,non,oui,pro,non,mail,71.15,29.0,D1,2586.9845616019747,CENTRE,oui
6950,F,0.0,oui,oui,5.0,oui,permanent,basic,oui,non,non,non,non,non,pro,oui,courrier,49.4,43.0,D1,3022.1056824863854,SUD-OUEST,non
648,F,1.0,non,non,2.0,oui,consommation,medium,non,oui,non,non,non,oui,pro,non,mail,89.5,59.0,A1,16996.049929318535,CENTRE,oui
4494,H,0.0,non,non,3.0,oui,permanent,medium,non,oui,non,non,non,oui,pro,non,mail,84.3,24.0,C4,8069.267156246944,SUD-OUEST,non
1567,F,0.0,oui,non,10.0,oui,permanent,basic,non,non,oui,non,oui,oui,pro,oui,sms,67.8,53.0,C1,8346.242786883397,CENTRE,non
2030,H,0.0,non,oui,2.0,oui,consommation,basic,oui,oui,non,non,non,non,pro,non,telephone,60.95,22.0,C2,15800.330082255708,OUTRE-MER,non
219,F,0.0,non,non,8.0,oui,permanent,medium,non,non,non,non,oui,non,pro,oui,telephone,64.76161542923434,40.0,D1,21986.238824972625,SUD-EST,non
2146,F,0.0,non,non,62.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,oui,sms,115.05,49.0,C4,11001.727448789012,SUD-OUEST,non
2081,F,0.0,oui,oui,23.0,oui,permanent,medium,non,non,oui,non,non,non,pro,oui,sms,75.3,51.0,A1,3141.436401007032,SUD-OUEST,non
6199,H,1.0,non,non,43.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,oui,courrier,89.55,45.0,C4,1305.3175160666046,NORD-OUEST,oui
183,H,0.0,oui,oui,33.0,oui,permanent,basic,oui,non,oui,non,oui,oui,perso,non,sms,74.75,34.0,A1,1070.670789336517,SUD-EST,non
2616,H,0.0,oui,oui,6.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,telephone,44.6,33.0,C2,1372.616607562975,NORD-EST,oui
5412,H,1.0,oui,non,61.0,oui,consommation,medium,non,oui,non,oui,non,non,perso,oui,telephone,85.55,24.0,C2,4057.1870443564426,NORD-EST,non
4597,F,0.0,non,non,6.0,oui,permanent,medium,non,non,oui,oui,oui,oui,pro,oui,courrier,99.95,30.0,B3,10534.995470609929,CENTRE,oui
5677,H,0.0,oui,non,40.0,oui,permanent,medium,non,oui,oui,non,non,non,perso,non,mail,80.8,82.0,B1,4877.620404651198,NORD-EST,non
6048,H,1.0,oui,non,29.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.45,24.0,C4,346.2510239830235,SUD-EST,oui
5005,F,0.0,oui,non,39.0,oui,permanent,medium,oui,non,oui,oui,oui,oui,perso,oui,sms,104.7,36.0,A2,3831.060166939385,OUTRE-MER,oui
5134,H,1.0,non,non,15.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,80.2,20.0,C1,2699.7906678489658,SUD-OUEST,oui
1799,F,0.0,non,non,10.0,oui,consommation,medium,oui,non,non,non,oui,oui,pro,oui,mail,98.7,21.0,B1,10848.956143546497,NORD-OUEST,oui
3854,F,0.0,oui,non,50.0,oui,consommation,medium,oui,oui,non,oui,oui,oui,pro,oui,telephone,109.65,32.0,C1,138.1929856159768,CENTRE,non
1617,H,0.0,non,non,27.0,oui,consommation,basic,non,non,oui,oui,non,non,pro,non,mail,59.45,54.0,C4,11169.051856104235,SUD-EST,non
5994,F,0.0,non,non,42.0,oui,consommation,medium,oui,non,oui,non,oui,oui,pro,oui,mail,105.2,23.0,B1,6348.089542646294,OUTRE-MER,oui
6110,F,0.0,oui,non,19.0,oui,permanent,basic,non,oui,non,non,non,oui,pro,oui,courrier,59.8,40.0,C4,5849.349184243918,SUD-OUEST,non
6537,H,0.0,oui,non,70.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,non,sms,115.65,40.0,B2,3096.433525470674,NORD-OUEST,oui
3245,F,0.0,oui,oui,23.0,oui,permanent,medium,non,oui,oui,oui,non,non,pro,non,mail,83.8,28.0,B4,7969.38069652106,NORD-EST,oui
5444,H,0.0,oui,non,45.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,telephone,107.75,34.0,C2,13366.91046909373,SUD-OUEST,non
5782,F,1.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.65,28.0,D3,3101.216488124437,OUTRE-MER,oui
120,F,0.0,oui,oui,56.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,sms,99.8,23.0,C2,9336.137578096455,NORD-EST,non
4145,F,0.0,non,non,13.0,oui,permanent,basic,oui,oui,non,oui,non,oui,pro,non,telephone,67.8,32.0,C4,17600.6499748599,CENTRE,non
4588,F,0.0,oui,non,33.0,oui,consommation,medium,non,non,oui,oui,non,oui,pro,oui,sms,95.0,51.0,D1,4503.195951539812,SUD-EST,non
5877,F,0.0,non,non,53.0,oui,consommation,medium,oui,non,oui,non,oui,oui,perso,oui,sms,106.95,31.0,A4,641.4329459670223,NORD-EST,oui
682,H,0.0,non,non,3.0,oui,permanent,basic,oui,non,non,oui,oui,non,pro,oui,sms,64.4,48.0,C1,22309.730026093363,CENTRE,non
6617,F,0.0,non,non,48.0,oui,consommation,basic,oui,oui,oui,non,oui,oui,perso,oui,sms,83.45,47.0,C4,3286.929147366299,CENTRE,non
1947,F,0.0,non,non,70.0,oui,consommation,medium,non,oui,oui,oui,non,non,perso,oui,telephone,90.25,41.0,A1,4694.822666977876,CENTRE,non
5229,F,1.0,oui,non,43.0,oui,consommation,medium,non,non,oui,oui,oui,oui,perso,oui,mail,64.76161542923434,21.0,D3,5382.707919211764,SUD-EST,oui
5978,F,0.0,non,non,46.0,oui,consommation,medium,oui,oui,non,non,non,non,pro,non,courrier,64.76161542923434,63.0,A1,208.704840266842,NORD-EST,non
1414,H,0.0,non,non,35.0,oui,consommation,medium,non,non,oui,oui,oui,non,pro,non,mail,95.5,23.0,A4,7804.389446071857,SUD-OUEST,non
4657,H,0.0,oui,non,42.0,non,bail,basic,non,non,non,non,non,non,pro,oui,sms,25.1,35.0,C1,7382.345535193453,NORD-EST,non
61,H,0.0,non,non,60.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,oui,telephone,89.9,27.0,C2,5296.944086907239,NORD-EST,non
6297,F,0.0,oui,oui,64.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,non,mail,113.35,55.0,A1,12859.8422883999,SUD-EST,non
2542,H,0.0,non,oui,35.0,oui,permanent,basic,non,non,non,oui,oui,oui,perso,oui,courrier,72.1,35.0,C1,5624.799455780661,SUD-EST,non
1544,H,0.0,oui,non,30.0,oui,permanent,basic,non,non,oui,non,non,non,pro,oui,courrier,50.0,50.0,D1,10250.71224902648,CENTRE,non
3493,H,0.0,non,non,2.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,telephone,46.6,37.0,C4,1623.149971913386,OUTRE-MER,non
2283,H,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,71.55,23.0,C2,1577.8198180579116,CENTRE,oui
6904,F,1.0,non,non,64.0,non,bail,basic,non,oui,non,oui,oui,non,pro,oui,mail,43.85,53.0,B1,5802.849496276585,CENTRE,non
4089,F,0.0,non,non,9.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,64.76161542923434,31.0,C3,6659.855807235166,NORD-EST,oui
3558,H,0.0,oui,oui,28.0,oui,consommation,medium,non,non,non,non,oui,oui,perso,non,telephone,92.2,55.0,C2,14568.114322657677,SUD-EST,non
2751,F,0.0,oui,oui,19.0,non,bail,basic,non,non,non,non,non,non,pro,oui,courrier,24.85,51.0,C2,3955.31844165301,NORD-EST,non
5231,H,1.0,oui,non,16.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,98.75,62.0,C2,1047.4937241322382,NORD-EST,oui
6734,H,0.0,non,non,12.0,oui,permanent,basic,non,non,non,oui,non,non,pro,non,telephone,50.25,37.0,D3,4791.4246566057245,CENTRE,oui
5812,H,0.0,oui,oui,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,71.0,36.0,C2,5063.56050524232,NORD-EST,oui
0,F,0.0,oui,non,1.0,non,bail,basic,non,oui,non,non,non,non,pro,oui,mail,29.85,97.0,C4,10544.540574976963,CENTRE,non
4050,H,1.0,oui,non,58.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,98.9,34.0,A4,11458.84938454591,CENTRE,non
2334,H,1.0,oui,non,16.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,sms,85.05,38.0,C4,5554.110824015559,CENTRE,non
3338,F,0.0,non,non,12.0,oui,permanent,medium,non,non,oui,oui,non,oui,pro,oui,mail,89.4,64.0,D2,9696.884347150695,NORD-EST,oui
5400,F,0.0,non,non,33.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,telephone,70.4,64.0,C1,1926.209515475325,OUTRE-MER,non
2836,H,0.0,non,non,49.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,non,mail,98.7,39.0,B2,7576.721307031782,SUD-EST,non
4260,H,0.0,oui,oui,42.0,oui,permanent,basic,non,non,oui,oui,oui,oui,perso,non,mail,73.15,50.0,C2,5432.9463299551335,CENTRE,non
2580,F,1.0,non,oui,30.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,mail,101.3,32.0,C4,6283.459983914853,NORD-EST,non
432,H,0.0,non,non,2.0,oui,permanent,basic,oui,non,oui,non,non,non,pro,non,mail,53.45,41.0,C1,14718.88511406085,SUD-OUEST,non
1762,H,0.0,oui,oui,35.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,oui,telephone,89.65,37.0,D1,2577.2505553668025,OUTRE-MER,non
5627,H,1.0,oui,non,7.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,74.85,50.0,A4,2689.833572438156,NORD-OUEST,non
5660,F,0.0,non,oui,44.0,oui,consommation,basic,non,oui,non,non,oui,oui,perso,oui,courrier,77.55,43.0,C3,7168.220548627416,CENTRE,non
5339,H,0.0,oui,oui,30.0,oui,consommation,medium,non,non,non,non,oui,non,pro,non,mail,85.45,60.0,B2,529.7488829050753,OUTRE-MER,non
6902,F,1.0,oui,non,56.0,oui,consommation,basic,oui,oui,oui,oui,non,non,perso,oui,sms,68.45,36.0,C2,5282.771281462883,OUTRE-MER,non
2937,F,0.0,oui,oui,64.0,oui,consommation,medium,non,oui,oui,non,non,oui,perso,oui,mail,92.85,60.0,B2,7972.942901111708,CENTRE,non
6786,F,0.0,non,non,11.0,oui,permanent,basic,oui,non,non,non,non,non,pro,non,sms,48.55,21.0,C3,7957.600518055624,SUD-EST,oui
335,H,0.0,oui,oui,29.0,oui,consommation,basic,non,oui,oui,oui,non,oui,perso,oui,telephone,75.8,20.0,C4,1047.5365573560125,SUD-OUEST,oui
1751,H,0.0,non,non,14.0,oui,consommation,medium,non,non,non,oui,oui,non,pro,oui,mail,89.95,26.0,A3,2389.26934691253,CENTRE,oui
3293,F,0.0,non,non,5.0,oui,consommation,basic,non,oui,non,non,non,oui,pro,oui,mail,64.0,64.0,B1,6192.288374442206,OUTRE-MER,non
6002,H,0.0,oui,non,6.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,82.85,36.0,C2,1911.3548270174836,SUD-OUEST,oui
4648,H,0.0,non,non,2.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.3,21.0,A1,2997.6401883812737,NORD-OUEST,non
6459,H,1.0,oui,non,51.0,non,bail,basic,non,oui,non,non,non,non,pro,oui,sms,29.45,56.0,A4,3516.4921733468063,SUD-OUEST,non
5001,H,0.0,non,non,19.0,oui,permanent,basic,non,non,oui,oui,non,non,pro,oui,sms,55.0,20.0,B3,1881.923775691513,NORD-EST,oui
5435,F,0.0,oui,oui,46.0,oui,permanent,medium,non,non,oui,oui,non,oui,perso,non,telephone,90.95,24.0,D1,2055.121409654288,OUTRE-MER,non
6658,H,1.0,non,non,27.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,81.45,31.0,D1,5418.838334950824,SUD-EST,oui
2069,F,0.0,non,non,1.0,oui,permanent,medium,oui,non,non,non,oui,oui,pro,oui,mail,95.6,32.0,D2,1531.3171770088609,CENTRE,oui
1002,H,0.0,oui,oui,4.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,69.55,44.0,C2,12411.24728099575,SUD-OUEST,non
705,F,0.0,non,non,25.0,oui,permanent,medium,oui,oui,non,non,non,non,pro,oui,telephone,79.85,33.0,A3,8069.033993904703,NORD-EST,oui
383,H,0.0,non,non,1.0,oui,consommation,medium,non,oui,non,non,non,oui,pro,oui,sms,90.85,40.0,C4,4903.791302659944,SUD-EST,oui
1023,F,1.0,oui,non,45.0,oui,permanent,medium,non,non,oui,non,non,oui,pro,oui,mail,86.1,41.0,D1,17380.94796803481,CENTRE,non
6820,F,0.0,oui,non,59.0,oui,consommation,medium,non,non,oui,oui,oui,non,pro,non,mail,93.35,54.0,C1,9086.55927400315,CENTRE,non
6876,F,0.0,oui,non,62.0,oui,permanent,medium,oui,non,oui,oui,oui,oui,perso,oui,mail,104.3,89.0,C3,9629.375677172502,CENTRE,non
5497,H,0.0,oui,oui,49.0,non,bail,basic,non,oui,non,non,oui,oui,perso,oui,telephone,51.8,28.0,A4,9833.562350736667,NORD-OUEST,oui
4569,F,0.0,non,non,22.0,oui,permanent,basic,oui,non,non,non,non,non,pro,oui,sms,48.8,21.0,D3,1478.1239331916145,SUD-OUEST,oui
1188,F,0.0,non,non,35.0,oui,permanent,medium,non,non,oui,oui,oui,oui,perso,oui,mail,99.25,62.0,C4,7314.272822196806,NORD-EST,non
544,H,0.0,non,non,13.0,non,bail,basic,oui,non,non,oui,oui,non,pro,oui,sms,45.55,34.0,D1,5652.06500894764,OUTRE-MER,oui
3713,H,1.0,oui,non,46.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,mail,80.4,33.0,A2,2825.450005551101,CENTRE,oui
1038,H,0.0,oui,non,56.0,oui,permanent,medium,non,non,non,non,non,oui,perso,oui,mail,80.9,82.0,C3,16619.681524427724,NORD-EST,non
6593,H,0.0,oui,non,55.0,non,bail,basic,non,non,oui,oui,oui,oui,pro,oui,telephone,54.55,35.0,C2,4533.747586285933,NORD-EST,oui
5960,F,1.0,non,non,62.0,oui,consommation,medium,non,non,non,non,oui,non,perso,non,mail,84.45,48.0,A1,8902.567518530605,CENTRE,non
2749,H,0.0,oui,oui,34.0,oui,consommation,basic,non,non,oui,non,oui,oui,perso,non,telephone,77.2,62.0,B2,12283.617939100866,CENTRE,non
6683,H,0.0,non,non,43.0,non,bail,basic,non,non,oui,oui,non,oui,perso,non,mail,44.15,28.0,A1,7574.580276023837,OUTRE-MER,non
3081,H,0.0,non,non,4.0,oui,permanent,medium,non,non,non,non,oui,non,pro,non,mail,77.85,38.0,D3,6065.910772067789,OUTRE-MER,oui
2499,H,0.0,non,oui,41.0,oui,permanent,basic,oui,oui,oui,non,oui,non,perso,non,courrier,70.2,35.0,D1,9425.151698786174,SUD-OUEST,non
1650,F,0.0,non,non,1.0,oui,consommation,medium,non,non,non,non,non,oui,pro,non,courrier,85.8,38.0,B1,2035.019292087015,SUD-EST,oui
769,H,0.0,oui,non,17.0,oui,permanent,basic,oui,oui,non,non,non,oui,perso,non,courrier,64.8,28.0,B2,8441.932771436414,SUD-EST,non
5489,F,0.0,non,oui,29.0,non,bail,basic,non,non,non,non,non,non,pro,non,mail,25.2,74.0,D1,12633.658766376891,SUD-EST,non
6175,H,0.0,oui,oui,32.0,oui,permanent,medium,oui,oui,non,non,non,oui,perso,oui,mail,90.8,21.0,B2,3845.812425318239,SUD-OUEST,non
6544,F,1.0,non,non,42.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,telephone,104.75,34.0,C4,1237.1356950057734,CENTRE,oui
5126,H,0.0,oui,non,57.0,oui,consommation,medium,oui,oui,oui,oui,oui,non,pro,oui,mail,103.05,58.0,D1,16345.37955154288,NORD-EST,non
5607,F,1.0,non,non,40.0,non,bail,basic,oui,oui,non,non,oui,oui,pro,oui,mail,55.8,37.0,C2,7877.637428272043,NORD-EST,oui
2467,H,0.0,oui,oui,49.0,oui,consommation,medium,non,non,non,oui,oui,oui,perso,oui,mail,97.95,63.0,A1,8461.507575078896,NORD-EST,non
634,F,0.0,non,non,40.0,non,bail,basic,oui,non,non,oui,oui,oui,perso,oui,telephone,54.55,78.0,C4,3730.41582407659,SUD-EST,non
3358,H,0.0,non,non,27.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,non,courrier,53.45,63.0,D1,13155.683719006032,OUTRE-MER,non
