churn,id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,agios_6mois,age,var_0,credit_autres_consommation,credit_autres_permanent,cartes_bancaires_medium,methode_contact_mail,methode_contact_sms,methode_contact_telephone,segment_client_A2,segment_client_A3,segment_client_A4,segment_client_B1,segment_client_B2,segment_client_B3,segment_client_B4,segment_client_C1,segment_client_C2,segment_client_C3,segment_client_C4,segment_client_D1,segment_client_D2,segment_client_D3,branche_NORD-EST,branche_NORD-OUEST,branche_OUTRE-MER,branche_SUD-EST,branche_SUD-OUEST
0,6919,1,0.0,0,0,54.0,1,0,0,1,0,0,1,1,0,89.4,25.0,11227.556937727237,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2573,0,0.0,0,0,1.0,1,0,0,0,0,0,1,1,1,54.75,25.0,2422.4886858306604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2841,1,0.0,0,0,3.0,0,0,0,0,0,0,0,1,0,25.1,45.0,1789.5559537249856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,6581,0,1.0,0,0,54.0,1,0,1,0,1,1,0,0,0,72.1,32.0,10930.033830309703,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4207,1,0.0,0,0,21.0,0,1,0,0,1,1,0,1,1,43.55,44.0,5346.678946288359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5854,0,0.0,0,0,15.0,1,0,0,0,0,0,0,1,1,48.8,70.0,1197.5209220498766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,5097,1,0.0,0,0,35.0,1,1,1,1,1,0,0,1,1,96.75,50.0,993.096568012396,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2379,1,1.0,1,0,32.0,1,0,1,1,0,1,1,1,0,106.35,39.0,2090.998697049072,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3883,0,0.0,0,0,12.0,1,1,0,0,0,0,0,1,1,64.76161542923434,34.0,3224.314069676456,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,3444,1,0.0,1,0,36.0,0,1,0,1,0,0,0,0,0,35.35,35.0,2920.821131372224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5880,1,0.0,0,0,3.0,0,0,1,0,0,0,0,1,1,29.6,29.0,910.1576662822712,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,655,1,0.0,0,0,10.0,1,0,0,0,1,1,1,1,1,95.1,59.0,9758.010656055869,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,6183,1,0.0,1,1,44.0,0,0,0,1,1,1,1,0,1,54.3,40.0,7836.413302430424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,719,1,1.0,1,0,68.0,1,0,0,1,0,0,0,1,1,80.35,21.0,4448.091513849518,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2144,1,0.0,0,0,3.0,1,0,0,0,1,0,0,1,1,50.5,26.0,2168.5145716837324,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5850,1,1.0,0,0,20.0,1,0,0,0,0,0,0,1,0,71.3,23.0,8763.088681737663,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,317,0,0.0,1,1,38.0,1,1,1,0,1,1,1,0,0,80.3,62.0,4199.236634708819,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,2690,1,1.0,1,1,8.0,1,0,0,0,0,1,0,1,1,80.45,25.0,10142.999479766277,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1070,0,0.0,0,0,2.0,1,0,0,0,0,0,0,1,0,69.75,31.0,5060.128376931252,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6106,1,0.0,0,0,2.0,1,1,0,1,0,0,0,1,1,55.1,25.0,6653.2770515746415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,7036,0,0.0,0,0,12.0,0,0,1,1,1,1,1,0,0,60.65,53.0,750.2534209076089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2909,0,0.0,0,0,43.0,1,0,1,0,1,0,0,0,0,55.45,71.0,8956.729432733944,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,320,0,1.0,0,0,54.0,1,1,1,0,1,1,1,0,0,82.45,33.0,7594.423683507743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3659,1,0.0,1,0,67.0,1,1,1,1,0,1,1,0,0,109.9,41.0,5920.037462743059,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6886,0,1.0,0,0,8.0,1,0,0,1,0,1,1,1,0,101.35,59.0,7396.446343232234,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,3583,1,0.0,1,1,40.0,0,0,1,1,1,1,1,0,0,60.3,50.0,3895.7176873822177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1655,0,0.0,1,1,3.0,1,0,0,0,0,0,0,1,0,44.3,25.0,3143.9690316723118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4394,1,0.0,0,0,19.0,1,0,0,1,1,0,0,1,0,59.55,56.0,6893.02398680322,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,2201,0,0.0,0,0,36.0,1,1,1,1,1,1,1,0,0,85.85,40.0,15386.85071774137,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6993,0,1.0,1,0,50.0,1,0,1,0,0,1,0,1,1,88.05,40.0,7045.703064042627,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4825,1,0.0,0,0,22.0,1,0,0,0,0,0,1,1,0,83.05,38.0,23646.55827444573,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2706,1,0.0,1,0,2.0,1,0,0,1,0,0,0,1,0,76.4,26.0,1034.9786603315104,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2639,1,0.0,0,0,22.0,1,1,0,0,0,0,0,1,1,54.45,36.0,11406.260119913197,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5630,0,0.0,0,0,39.0,1,0,1,1,0,1,1,1,1,103.45,32.0,989.9142729022032,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,884,0,0.0,1,1,49.0,0,1,0,0,1,0,0,0,1,35.8,50.0,5762.29863037115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,693,0,0.0,0,0,3.0,1,0,0,0,0,0,0,1,1,75.1,25.0,4724.022251744873,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,4677,1,0.0,1,0,10.0,1,0,1,0,1,1,1,1,1,99.85,27.0,2153.887464269932,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,4466,1,0.0,0,0,4.0,1,0,0,0,0,0,1,1,1,79.9,27.0,6621.452137069502,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3258,1,0.0,0,0,1.0,0,0,0,0,0,0,0,1,1,24.4,57.0,6171.999484220365,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4049,0,1.0,1,0,46.0,1,0,0,0,1,1,1,0,0,100.25,20.0,2239.374647862175,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5505,0,0.0,1,1,12.0,0,0,0,0,1,0,0,0,0,30.25,67.0,5585.095077658403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3774,1,1.0,1,1,52.0,1,0,1,1,0,1,1,0,1,80.85,66.0,8501.39133414875,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6597,0,0.0,0,0,7.0,1,0,0,0,1,1,1,1,1,70.75,29.0,1257.6009926494337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6811,1,0.0,1,0,1.0,0,0,0,1,0,1,1,1,1,50.35,33.0,4979.349525503774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,3989,0,0.0,0,1,8.0,0,1,0,0,0,0,1,1,1,38.5,50.0,6638.574560124078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1209,1,0.0,1,0,56.0,1,1,1,1,0,0,0,0,1,93.15,31.0,7402.578249961778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4329,0,0.0,1,1,17.0,1,1,0,1,0,1,0,1,0,94.4,21.0,3030.566341110952,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,6992,1,0.0,1,1,71.0,1,0,1,0,0,1,1,0,0,100.55,73.0,15181.718928481074,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2778,0,0.0,0,0,13.0,1,0,1,0,0,0,0,0,1,74.65,57.0,6744.166125707487,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2853,0,0.0,0,0,60.0,1,0,0,1,0,0,0,0,1,79.2,50.0,5879.658713055391,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5059,0,0.0,0,0,36.0,1,0,1,0,0,1,1,1,1,99.15,38.0,1360.7532015751972,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,5945,0,1.0,1,1,57.0,1,0,1,1,1,1,0,1,1,95.3,65.0,8568.001178319611,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,4531,1,0.0,1,1,9.0,1,0,0,1,0,0,0,1,1,79.35,31.0,12577.0136885983,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,6113,1,0.0,0,0,21.0,1,0,0,0,0,0,0,1,0,75.3,53.0,22860.425817926836,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1988,1,1.0,1,0,58.0,1,1,1,1,0,1,1,0,1,108.85,23.0,1224.06099872178,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6570,0,0.0,0,0,4.0,0,1,0,0,0,0,0,1,1,29.15,63.0,5761.948332969336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,5302,0,0.0,1,1,10.0,1,0,1,0,1,0,1,1,1,65.5,53.0,16569.180341427757,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1262,0,0.0,1,0,12.0,1,0,1,0,0,0,0,1,1,51.25,48.0,1300.766762008554,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3215,1,0.0,1,0,41.0,1,0,1,0,0,0,0,1,1,80.25,29.0,10356.016867830818,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2781,1,1.0,0,0,7.0,0,0,1,0,1,0,1,1,1,64.76161542923434,24.0,8267.060913741903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,6773,1,1.0,1,0,37.0,1,0,0,0,0,1,1,1,1,92.5,52.0,1181.8434577771334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3114,1,0.0,0,0,5.0,1,0,0,1,1,1,1,1,0,75.15,45.0,9465.872234753657,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4773,1,0.0,0,0,44.0,0,0,1,1,0,1,1,0,1,53.95,31.0,6583.865956243888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3294,0,0.0,1,1,1.0,1,0,0,0,0,0,0,1,1,69.1,36.0,10842.727000299255,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3534,0,0.0,0,1,46.0,1,1,1,0,1,1,1,0,1,105.2,30.0,1158.3795197249542,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,6488,0,0.0,0,0,1.0,1,0,0,0,0,0,0,1,1,69.5,34.0,447.1295558104744,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,3975,0,1.0,0,0,20.0,1,0,0,0,0,0,1,1,1,85.8,39.0,957.0805616069638,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1721,0,0.0,0,0,9.0,1,1,0,0,0,0,0,1,1,74.25,36.0,1978.8075521097844,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1129,1,1.0,0,0,47.0,1,0,0,0,0,1,0,1,1,86.05,64.0,9595.35396962796,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,4653,0,0.0,1,1,30.0,0,0,0,0,1,1,1,1,0,51.2,24.0,3325.681685202969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5909,0,0.0,0,0,52.0,1,0,1,0,0,0,0,0,1,80.2,55.0,14078.652303050245,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2721,1,1.0,0,0,10.0,1,0,0,0,0,0,1,1,1,79.25,27.0,2509.7422482852057,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4812,0,0.0,0,0,9.0,1,0,1,0,1,1,0,1,0,66.25,36.0,5353.54340120672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,5438,1,0.0,1,0,9.0,1,0,1,1,0,0,0,1,1,79.9,27.0,3404.879335755368,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1308,1,1.0,0,0,16.0,1,0,0,0,0,1,0,1,1,86.6,47.0,4660.275146207076,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,3640,1,1.0,1,0,29.0,1,0,1,1,0,0,1,1,1,95.9,34.0,4250.32994225133,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2276,0,1.0,1,0,44.0,1,0,0,1,1,1,1,1,0,104.15,57.0,1222.7296768365711,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,5942,0,0.0,1,0,9.0,0,0,0,1,0,1,1,1,1,48.75,57.0,4981.6122434907375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2307,0,0.0,1,1,9.0,1,0,1,0,1,1,0,0,1,65.6,48.0,1937.67616860658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,5543,0,1.0,0,0,14.0,1,1,1,0,0,0,0,1,0,78.85,88.0,11881.612193947074,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,6921,1,0.0,0,0,54.0,1,0,1,0,0,0,0,1,1,79.85,28.0,15113.668050389926,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6610,1,0.0,0,0,5.0,1,0,0,0,0,1,0,1,1,80.1,58.0,7972.942079954944,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1367,1,1.0,1,0,61.0,1,0,1,0,0,0,0,1,1,82.15,53.0,5761.948332969336,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2498,1,0.0,1,0,27.0,1,0,1,0,1,0,0,1,1,53.8,39.0,3959.364338558748,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3031,0,1.0,1,0,50.0,1,0,0,0,0,0,0,1,1,71.05,22.0,5776.04197781634,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4430,0,0.0,1,1,32.0,1,1,1,0,1,0,0,1,0,61.4,24.0,17218.36570284087,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2452,1,1.0,0,0,15.0,1,0,0,0,0,0,0,1,1,74.2,34.0,83.24761503507261,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2052,0,0.0,0,0,48.0,1,0,0,1,1,1,1,1,1,103.85,47.0,13208.767778440691,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,205,0,0.0,0,0,29.0,1,0,1,0,1,0,0,0,1,79.95,22.0,2342.0490126844247,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1287,0,0.0,1,1,30.0,1,0,1,1,1,1,1,1,1,107.5,25.0,5761.948332969336,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4467,0,0.0,1,0,48.0,1,0,0,1,1,0,1,0,1,69.55,26.0,8895.792966156503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,2422,1,1.0,0,0,1.0,1,0,0,0,0,0,0,1,1,70.05,57.0,12020.100584861486,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6798,0,0.0,0,0,13.0,1,0,0,0,0,0,0,1,1,70.15,61.0,5761.948332969336,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1959,0,0.0,1,1,5.0,0,0,1,0,1,0,0,1,0,34.25,26.0,5162.976176397578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,527,1,0.0,1,1,58.0,1,0,1,0,1,1,0,0,1,94.7,25.0,13578.181264259683,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5323,0,0.0,1,1,58.0,1,0,1,1,0,1,1,0,1,105.2,38.0,4100.958054079964,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4639,1,1.0,0,0,26.0,1,0,0,0,0,1,1,1,1,93.6,38.0,23492.478251108885,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,950,1,1.0,0,0,2.0,1,0,0,0,0,0,0,1,0,44.95,25.0,813.2147079619663,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,5017,0,0.0,1,0,41.0,0,0,1,0,1,0,0,0,0,35.45,59.0,1595.7086185871456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6411,1,1.0,1,0,2.0,1,0,0,0,0,0,0,1,0,70.1,79.0,6517.181120593194,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,6272,1,0.0,0,1,54.0,1,0,1,1,1,0,0,0,1,61.0,45.0,8931.912626642657,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1825,0,0.0,0,0,32.0,1,0,1,0,0,0,0,1,1,54.2,68.0,1274.0064455462452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,3113,1,0.0,1,0,36.0,1,0,0,0,0,1,1,1,1,95.4,68.0,9051.178587066795,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,855,0,0.0,0,1,62.0,1,0,0,1,0,1,1,0,1,100.15,40.0,5547.252028850078,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1088,1,1.0,1,0,17.0,1,0,0,1,0,1,1,1,1,100.45,38.0,5458.622934791473,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,621,0,0.0,0,0,62.0,1,1,1,1,0,0,0,0,1,92.05,52.0,5520.469989501902,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,439,1,0.0,0,0,1.0,1,0,0,1,1,0,0,1,0,55.05,40.0,1542.4126340313817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6211,0,0.0,1,1,5.0,1,0,0,0,1,1,0,1,1,85.75,32.0,15377.381728376817,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1171,1,0.0,1,0,60.0,1,0,1,0,0,1,1,0,1,94.4,26.0,9911.369528344942,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,5252,1,1.0,1,0,71.0,1,1,1,1,0,1,1,1,1,107.5,41.0,15360.31409347085,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5394,0,0.0,1,0,29.0,1,0,1,0,1,1,1,1,1,105.1,50.0,1950.4040839998495,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,6809,1,1.0,1,0,4.0,1,0,0,0,0,0,0,1,0,74.95,39.0,11088.872099841592,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6274,1,0.0,0,0,57.0,1,0,0,0,0,1,0,0,1,86.9,40.0,10174.30379343541,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,6836,1,1.0,1,0,6.0,1,0,1,0,0,0,1,1,1,84.2,25.0,2595.05424554603,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4363,0,0.0,1,0,56.0,1,0,0,0,0,1,0,1,1,85.6,44.0,2225.786092031328,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,6156,0,1.0,0,0,26.0,1,1,0,0,0,1,0,1,1,85.8,31.0,3436.8030363139364,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2944,1,0.0,0,0,12.0,0,1,1,0,1,1,0,1,1,50.95,20.0,18166.002206116507,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3934,0,0.0,0,1,10.0,0,1,1,0,1,0,0,0,0,40.25,30.0,17621.89801562763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,4628,0,0.0,1,0,12.0,1,1,0,0,1,0,0,1,0,54.2,68.0,5761.948332969336,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3994,0,1.0,1,0,54.0,1,0,1,0,0,1,1,0,1,101.5,24.0,493.7363598046202,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,545,1,0.0,1,1,34.0,1,0,0,0,0,0,1,0,1,78.95,40.0,1364.380934693385,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,600,1,0.0,0,0,16.0,1,0,0,0,1,0,0,1,1,74.55,73.0,320.0110198204616,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6422,1,0.0,0,0,52.0,1,1,0,1,0,0,0,0,0,64.76161542923434,51.0,3083.6492925254147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,5931,1,1.0,1,0,13.0,1,0,1,1,0,1,1,1,1,98.0,38.0,6873.257918167333,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4404,1,0.0,0,0,24.0,1,0,1,1,0,0,1,1,1,89.55,58.0,3560.461943359616,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4480,0,0.0,1,0,1.0,1,0,0,0,0,0,0,1,1,69.4,43.0,6094.664500446279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,245,1,1.0,0,0,4.0,1,1,0,0,0,0,0,1,0,75.35,47.0,9655.786209052483,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1526,0,0.0,0,0,3.0,1,0,1,0,0,1,1,1,0,95.4,73.0,12887.701086477868,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,208,0,0.0,0,0,19.0,1,1,0,1,1,1,1,1,1,106.6,48.0,2911.8400555225307,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6871,0,0.0,1,0,52.0,1,0,1,1,0,1,0,1,0,94.6,53.0,19205.29662231342,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3121,0,1.0,0,0,16.0,1,0,0,0,1,1,0,1,0,59.4,41.0,5163.590218912646,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2633,0,0.0,1,0,65.0,1,1,1,0,1,1,0,0,1,100.15,54.0,16001.122131528222,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
